383	7.524	2
384	7.576	2
385	7.543	2
386	7.483	2
387	7.472	2
388	7.562	2
389	7.459	2
390	7.527	2
391	7.504	2
392	7.49	2
393	7.531	2
394	7.551	2
395	7.538	2
396	7.525	2
397	7.496	2
398	7.495	2
399	7.541	2
400	7.508	2
401	7.579	2
402	7.457	2
403	7.529	2
404	7.564	2
405	7.575	2
406	7.502	2
407	7.517	2
408	7.523	2
409	7.504	2
410	7.566	2
411	7.514	2
412	7.515	2
413	7.538	2
414	7.478	2
415	7.582	2
416	7.519	2
417	7.519	2
418	7.612	2
419	7.511	2
420	7.527	2
421	7.482	2
422	7.526	2
423	7.537	2
424	7.508	2
425	7.545	2
426	7.58	2
427	7.59	2
428	7.471	2
429	7.518	2
430	7.486	2
431	7.491	2
432	7.522	2
433	7.484	2
434	7.5	2
435	7.505	2
436	7.525	2
437	7.539	2
438	7.527	2
439	7.507	2
440	7.488	2
441	7.549	2
442	7.496	2
443	7.47	2
444	7.511	2
445	7.524	2
446	7.5	2
447	7.569	2
448	7.526	2
449	7.495	2
450	7.548	2
451	7.57	2
452	7.559	2
453	7.521	2
454	7.485	2
455	7.541	2
456	7.514	2
457	7.579	2
458	7.526	2
459	7.583	2
460	7.524	2
461	7.528	2
462	7.456	2
463	7.508	2
464	7.488	2
465	7.54	2
466	7.512	2
467	7.467	2
468	7.544	2
469	7.517	2
470	7.52	2
471	7.556	2
472	7.564	2
473	7.513	2
474	7.517	2
475	7.556	2
476	7.515	2
477	7.536	2
478	7.535	2
479	7.524	2
480	7.533	2
481	7.581	2
482	7.607	2
483	7.512	2
484	7.489	2
485	7.527	2
486	7.544	2
487	7.438	2
488	7.511	2
489	7.481	2
490	7.525	2
491	7.509	2
492	7.568	2
493	7.536	2
494	7.583	2
495	7.558	2
496	7.554	2
497	7.535	2
498	7.531	2
499	7.55	2
500	7.514	2
501	7.527	3
502	7.529	3
503	7.466	3
504	7.474	3
505	7.476	3
506	7.475	3
507	7.494	3
508	7.519	3
509	7.512	3
510	7.47	3
511	7.5	3
512	7.504	3
513	7.493	3
514	7.531	3
515	7.522	3
516	7.201	3
517	7.544	3
518	7.524	3
519	7.495	3
520	7.494	3
521	7.502	3
522	7.479	3
523	7.519	3
524	7.499	3
525	7.541	3
526	7.557	3
527	7.487	3
528	7.461	3
529	7.475	3
530	7.559	3
531	7.543	3
532	7.497	3
533	7.478	3
534	7.484	3
535	7.488	3
536	7.498	3
537	7.466	3
538	7.495	3
539	7.496	3
540	7.482	3
541	7.568	3
542	7.482	3
543	7.512	3
544	7.474	3
545	7.5	3
546	7.53	3
547	7.499	3
548	7.514	3
549	7.532	3
550	7.534	3
551	7.463	3
552	7.5	3
553	7.482	3
554	7.509	3
555	7.546	3
556	7.557	3
557	7.481	3
558	7.458	3
559	7.483	3
560	7.473	3
561	7.541	3
562	7.555	3
563	7.492	3
564	7.481	3
565	7.523	3
566	7.522	3
567	7.534	3
568	7.485	3
569	7.473	3
570	7.472	3
571	7.511	3
572	7.49	3
573	7.499	3
574	7.446	3
575	7.498	3
576	7.498	3
577	7.476	3
578	7.58	3
579	7.474	3
580	7.529	3
581	7.516	3
582	7.525	3
583	7.511	3
584	7.445	3
585	7.526	3
586	7.523	3
587	7.51	3
588	7.518	3
589	7.511	3
590	7.513	3
591	7.516	3
592	7.483	3
593	7.496	3
594	7.499	3
595	7.49	3
596	7.505	3
597	7.497	3
598	7.494	3
599	7.514	3
600	7.497	3
601	7.535	3
602	7.475	3
603	7.532	3
604	7.54	3
605	7.52	3
606	7.481	3
607	7.501	3
608	7.542	3
609	7.529	3
610	7.523	3
611	7.587	3
612	7.51	3
613	7.572	3
614	7.543	3
615	7.549	3
616	7.52	3
617	7.465	3
618	7.531	3
619	7.536	3
620	7.542	3
621	7.41	3
622	7.547	3
623	7.504	3
624	7.514	3
625	7.481	3
626	7.601	3
627	7.527	3
628	7.552	3
629	7.5	3
630	7.531	3
631	7.573	3
632	7.445	3
633	7.489	3
634	7.509	3
635	7.517	3
636	7.515	3
637	7.57	3
638	7.473	3
639	7.567	3
640	7.578	3
641	7.536	3
642	7.487	3
643	7.543	3
644	7.464	3
645	7.55	3
646	7.505	3
647	7.498	3
648	7.52	3
649	7.494	3
650	7.522	3
651	7.507	3
652	7.502	3
653	7.498	3
654	7.505	3
655	7.544	3
656	7.521	3
657	7.484	3
658	7.48	3
659	7.511	3
660	7.52	3
661	7.507	3
662	7.478	3
663	7.491	3
664	7.547	3
665	7.545	3
666	7.479	3
667	7.509	3
668	7.505	3
669	7.539	3
670	7.545	3
671	7.511	3
672	7.469	3
673	7.516	3
674	7.52	3
675	7.493	3
676	7.485	3
677	7.538	3
678	7.479	3
679	7.515	3
680	7.461	3
681	7.501	3
682	7.544	3
683	7.523	3
684	7.583	3
685	7.526	3
686	7.473	3
687	7.485	3
688	7.508	3
689	7.524	3
690	7.514	3
691	7.518	3
692	7.522	3
693	7.464	3
694	7.526	3
695	7.526	3
696	7.499	3
697	7.505	3
698	7.523	3
699	7.511	3
700	7.536	3
701	7.56	3
702	7.541	3
703	7.533	3
704	7.503	3
705	7.499	3
706	7.484	3
707	7.488	3
708	7.468	3
709	7.521	3
710	7.536	3
711	7.507	3
712	7.5	3
713	7.503	3
714	7.5	3
715	7.508	3
716	7.491	3
717	7.495	3
718	7.499	3
719	7.537	3
720	7.542	3
721	7.543	3
722	7.474	3
723	7.516	3
724	7.507	3
725	7.41	3
726	7.496	3
727	7.619	3
728	7.564	3
729	7.562	3
730	7.483	3
731	7.47	3
732	7.542	3
733	7.493	3
734	7.531	3
735	7.498	3
736	7.493	3
737	7.51	3
738	7.556	3
739	7.481	3
740	7.507	3
741	7.572	3
742	7.569	3
743	7.556	3
744	7.51	3
745	7.465	3
746	7.55	3
747	7.501	3
748	7.504	3
749	7.522	3
750	7.576	3
751	7.501	4
752	7.568	4
753	7.565	4
754	7.558	4
755	7.559	4
756	7.564	4
757	7.496	4
758	7.51	4
759	7.548	4
760	7.488	4
761	7.541	4
762	7.556	4
763	7.466	4
764	7.584	4
765	7.515	4
766	7.531	4
767	7.57	4
768	7.564	4
769	7.481	4
770	7.589	4
771	7.545	4
772	7.563	4
773	7.535	4
774	7.504	4
775	7.529	4
776	7.538	4
777	7.54	4
778	7.528	4
779	7.546	4
780	7.538	4
781	7.514	4
782	7.487	4
783	7.512	4
784	7.478	4
785	7.52	4
786	7.557	4
787	7.517	4
788	7.508	4
789	7.569	4
790	7.51	4
791	7.479	4
792	7.543	4
793	7.544	4
794	7.539	4
795	7.526	4
796	7.579	4
797	7.525	4
798	7.52	4
799	7.551	4
800	7.511	4
801	7.553	4
802	7.507	4
803	7.544	4
804	7.54	4
805	7.555	4
806	7.494	4
807	7.495	4
808	7.53	4
809	7.503	4
810	7.444	4
811	7.533	4
812	7.511	4
813	7.558	4
814	7.548	4
815	7.524	4
816	7.57	4
817	7.525	4
818	7.608	4
819	7.586	4
820	7.557	4
821	7.502	4
822	7.566	4
823	7.545	4
824	7.528	4
825	7.518	4
826	7.492	4
827	7.545	4
828	7.487	4
829	7.513	4
830	7.497	4
831	7.548	4
832	7.499	4
833	7.537	4
834	7.52	4
835	7.498	4
836	7.542	4
837	7.596	4
838	7.522	4
839	7.537	4
840	7.554	4
841	7.567	4
842	7.492	4
843	7.547	4
844	7.573	4
845	7.501	4
846	7.521	4
847	7.544	4
848	7.524	4
849	7.56	4
850	7.504	4
851	7.505	4
852	7.531	4
853	7.512	4
854	7.486	4
855	7.522	4
856	7.502	4
857	7.529	4
858	7.574	4
859	7.525	4
860	7.561	4
861	7.515	4
862	7.485	4
863	7.581	4
864	7.512	4
865	7.521	4
866	7.547	4
867	7.485	4
868	7.513	4
869	7.496	4
870	7.586	4
871	7.547	4
872	7.507	4
873	7.54	4
874	7.536	4
875	7.49	4
876	7.518	4
877	7.548	4
878	7.539	4
879	7.544	4
880	7.575	4
881	7.487	4
882	7.521	4
883	7.495	4
884	7.501	4
885	7.492	4
886	7.467	4
887	7.536	4
888	7.576	4
889	7.5	4
890	7.548	4
891	7.512	4
892	7.535	4
893	7.504	4
894	7.492	4
895	7.547	4
896	7.569	4
897	7.537	4
898	7.547	4
899	7.565	4
900	7.546	4
901	7.503	4
902	7.497	4
903	7.556	4
904	7.573	4
905	7.541	4
906	7.536	4
907	7.526	4
908	7.568	4
909	7.612	4
910	7.553	4
911	7.545	4
912	7.526	4
913	7.505	4
914	7.551	4
915	7.482	4
916	7.53	4
917	7.579	4
918	7.523	4
919	7.518	4
920	7.546	4
921	7.544	4
922	7.528	4
923	7.531	4
924	7.575	4
925	7.515	4
926	7.512	4
927	7.567	4
928	7.586	4
929	7.511	4
930	7.577	4
931	7.507	4
932	7.552	4
933	7.559	4
934	7.535	4
935	7.547	4
936	7.572	4
937	7.491	4
938	7.561	4
939	7.511	4
940	7.547	4
941	7.502	4
942	7.492	4
943	7.506	4
944	7.494	4
945	7.532	4
946	7.525	4
947	7.512	4
948	7.544	4
949	7.544	4
950	7.572	4
951	7.511	4
952	7.526	4
953	7.527	4
954	7.546	4
955	7.534	4
956	7.571	4
957	7.549	4
958	7.563	4
959	7.519	4
960	7.587	4
961	7.554	4
962	7.516	4
963	7.533	4
964	7.544	4
965	7.536	4
966	7.542	4
967	7.511	4
968	7.533	4
969	7.567	4
970	7.538	4
971	7.492	4
972	7.564	4
973	7.572	4
974	7.482	4
975	7.524	4
976	7.52	4
977	7.535	4
978	7.47	4
979	7.492	4
980	7.473	4
981	7.517	4
982	7.477	4
983	7.505	4
984	7.548	4
985	7.517	4
986	7.482	4
987	7.515	4
988	7.539	4
989	7.54	4
990	7.548	4
991	7.52	4
992	7.507	4
993	7.562	4
994	7.516	4
995	7.551	4
996	7.534	4
997	7.568	4
998	7.557	4
999	7.525	4
1000	7.514	4
1001	7.568	5
1002	7.546	5
1003	7.553	5
1004	7.526	5
1005	7.558	5
1006	7.538	5
1007	7.566	5
1008	7.656	5
1009	7.573	5
1010	7.48	5
1011	7.549	5
1012	7.55	5
1013	7.529	5
1014	7.571	5
1015	7.586	5
1016	7.516	5
1017	7.573	5
1018	7.523	5
1019	7.571	5
1020	7.565	5
1021	7.553	5
1022	7.501	5
1023	7.554	5
1024	7.537	5
1025	7.589	5
1026	7.515	5
1027	7.543	5
1028	7.511	5
1029	7.494	5
1030	7.534	5
1031	7.521	5
1032	7.507	5
1033	7.481	5
1034	7.515	5
1035	7.515	5
1036	7.547	5
1037	7.526	5
1038	7.506	5
1039	7.502	5
1040	7.512	5
1041	7.55	5
1042	7.501	5
1043	7.595	5
1044	7.535	5
1045	7.492	5
1046	7.487	5
1047	7.595	5
1048	7.5	5
1049	7.559	5
1050	7.453	5
1051	7.482	5
1052	7.503	5
1053	7.515	5
1054	7.497	5
1055	7.502	5
1056	7.484	5
1057	7.505	5
1058	7.493	5
1059	7.559	5
1060	7.467	5
1061	7.536	5
1062	7.491	5
1063	7.487	5
1064	7.522	5
1065	7.548	5
1066	7.524	5
1067	7.513	5
1068	7.542	5
1069	7.52	5
1070	7.524	5
1071	7.524	5
1072	7.516	5
1073	7.479	5
1074	7.543	5
1075	7.555	5
1076	7.576	5
1077	7.58	5
1078	7.565	5
1079	7.583	5
1080	7.55	5
1081	7.521	5
1082	7.538	5
1083	7.534	5
1084	7.559	5
1085	7.527	5
1086	7.543	5
1087	7.53	5
1088	7.571	5
1089	7.55	5
1090	7.565	5
1091	7.526	5
1092	7.546	5
1093	7.564	5
1094	7.521	5
1095	7.514	5
1096	7.522	5
1097	7.541	5
1098	7.517	5
1099	7.55	5
1100	7.552	5
1101	7.502	5
1102	7.469	5
1103	7.517	5
1104	7.524	5
1105	7.516	5
1106	7.479	5
1107	7.487	5
1108	7.527	5
1109	7.536	5
1110	7.542	5
1111	7.59	5
1112	7.537	5
1113	7.494	5
1114	7.519	5
1115	7.532	5
1116	7.504	5
1117	7.529	5
1118	7.551	5
1119	7.569	5
1120	7.511	5
1121	7.529	5
1122	7.507	5
1123	7.554	5
1124	7.532	5
1125	7.557	5
1126	7.508	5
1127	7.515	5
1128	7.564	5
1129	7.532	5
1130	7.524	5
1131	7.584	5
1132	7.519	5
1133	7.487	5
1134	7.552	5
1135	7.534	5
1136	7.502	5
1137	7.511	5
1138	7.525	5
1139	7.567	5
1140	7.531	5
1141	7.489	5
1142	7.563	5
1143	7.533	5
1144	7.475	5
1145	7.574	5
1146	7.534	5
1147	7.548	5
1148	7.531	5
1149	7.576	5
1150	7.531	5
1151	7.551	5
1152	7.541	5
1153	7.553	5
1154	7.509	5
1155	7.528	5
1156	7.531	5
1157	7.566	5
1158	7.555	5
1159	7.553	5
1160	7.501	5
1161	7.543	5
1162	7.515	5
1163	7.555	5
1164	7.508	5
1165	7.546	5
1166	7.574	5
1167	7.514	5
1168	7.584	5
1169	7.562	5
1170	7.556	5
1171	7.557	5
1172	7.566	5
1173	7.506	5
1174	7.53	5
1175	7.532	5
1176	7.545	5
1177	7.53	5
1178	7.561	5
1179	7.566	5
1180	7.543	5
1181	7.58	5
1182	7.55	5
1183	7.57	5
1184	7.516	5
1185	7.512	5
1186	7.532	5
1187	7.584	5
1188	7.502	5
1189	7.569	5
1190	7.512	5
1191	7.49	5
1192	7.532	5
1193	7.551	5
1194	7.545	5
1195	7.546	5
1196	7.535	5
1197	7.529	5
1198	7.582	5
1199	7.58	5
1200	7.551	5
1201	7.499	5
1202	7.494	5
1203	7.53	5
1204	7.525	5
1205	7.513	5
1206	7.554	5
1207	7.525	5
1208	7.541	5
1209	7.546	5
1210	7.516	5
1211	7.48	5
1212	7.528	5
1213	7.507	5
1214	7.554	5
1215	7.507	5
1216	7.539	5
1217	7.525	5
1218	7.509	5
1219	7.483	5
1220	7.551	5
1221	7.552	5
1222	7.492	5
1223	7.546	5
1224	7.533	5
1225	7.506	5
1226	7.484	5
1227	7.553	5
1228	7.507	5
1229	7.535	5
1230	7.527	5
1231	7.515	5
1232	7.521	5
1233	7.451	5
1234	7.532	5
1235	7.494	5
1236	7.5	5
1237	7.513	5
1238	7.514	5
1239	7.513	5
1240	7.517	5
1241	7.496	5
1242	7.474	5
1243	7.534	5
1244	7.503	5
1245	7.564	5
1246	7.561	5
1247	7.514	5
1248	7.529	5
1249	7.548	5
1250	7.52	5
1251	7.558	6
1252	7.518	6
1253	7.526	6
1254	7.515	6
1255	7.485	6
1256	7.524	6
1257	7.575	6
1258	7.521	6
1259	7.488	6
1260	7.532	6
1261	7.459	6
1262	7.493	6
1263	7.498	6
1264	7.475	6
1265	7.483	6
1266	7.517	6
1267	7.473	6
1268	7.528	6
1269	7.538	6
1270	7.47	6
1271	7.532	6
1272	7.481	6
1273	7.471	6
1274	7.53	6
1275	7.471	6
1276	7.511	6
1277	7.482	6
1278	7.547	6
1279	7.479	6
1280	7.532	6
1281	7.507	6
1282	7.536	6
1283	7.542	6
1284	7.483	6
1285	7.504	6
1286	7.487	6
1287	7.518	6
1288	7.514	6
1289	7.508	6
1290	7.465	6
1291	7.511	6
1292	7.561	6
1293	7.526	6
1294	7.481	6
1295	7.495	6
1296	7.539	6
1297	7.504	6
1298	7.52	6
1299	7.593	6
1300	7.473	6
1301	7.511	6
1302	7.504	6
1303	7.551	6
1304	7.529	6
1305	7.533	6
1306	7.559	6
1307	7.513	6
1308	7.515	6
1309	7.554	6
1310	7.528	6
1311	7.558	6
1312	7.535	6
1313	7.526	6
1314	7.504	6
1315	7.539	6
1316	7.508	6
1317	7.504	6
1318	7.531	6
1319	7.574	6
1320	7.504	6
1321	7.521	6
1322	7.517	6
1323	7.554	6
1324	7.508	6
1325	7.463	6
1326	7.524	6
1327	7.578	6
1328	7.478	6
1329	7.545	6
1330	7.527	6
1331	7.566	6
1332	7.511	6
1333	7.561	6
1334	7.563	6
1335	7.554	6
1336	7.518	6
1337	7.532	6
1338	7.523	6
1339	7.57	6
1340	7.562	6
1341	7.512	6
1342	7.492	6
1343	7.499	6
1344	7.499	6
1345	7.471	6
1346	7.523	6
1347	7.551	6
1348	7.511	6
1349	7.515	6
1350	7.589	6
1351	7.474	6
1352	7.51	6
1353	7.588	6
1354	7.485	6
1355	7.523	6
1356	7.52	6
1357	7.465	6
1358	7.489	6
1359	7.5	6
1360	7.511	6
1361	7.474	6
1362	7.505	6
1363	7.504	6
1364	7.518	6
1365	7.486	6
1366	7.475	6
1367	7.521	6
1368	7.586	6
1369	7.538	6
1370	7.46	6
1371	7.519	6
1372	7.491	6
1373	7.481	6
1374	7.538	6
1375	7.513	6
1376	7.505	6
1377	7.51	6
1378	7.48	6
1379	7.534	6
1380	7.49	6
1381	7.497	6
1382	7.536	6
1383	7.461	6
1384	7.548	6
1385	7.556	6
1386	7.499	6
1387	7.532	6
1388	7.471	6
1389	7.482	6
1390	7.518	6
1391	7.493	6
1392	7.549	6
1393	7.589	6
1394	7.512	6
1395	7.578	6
1396	7.497	6
1397	7.517	6
1398	7.48	6
1399	7.491	6
1400	7.516	6
1401	7.484	6
1402	7.571	6
1403	7.48	6
1404	7.506	6
1405	7.476	6
1406	7.578	6
1407	7.549	6
1408	7.486	6
1409	7.444	6
1410	7.498	6
1411	7.526	6
1412	7.556	6
1413	7.514	6
1414	7.505	6
1415	7.484	6
1416	7.499	6
1417	7.521	6
1418	7.553	6
1419	7.493	6
1420	7.5	6
1421	7.555	6
1422	7.626	6
1423	7.556	6
1424	7.582	6
1425	7.532	6
1426	7.482	6
1427	7.558	6
1428	7.535	6
1429	7.484	6
1430	7.538	6
1431	7.491	6
1432	7.484	6
1433	7.508	6
1434	7.522	6
1435	7.517	6
1436	7.493	6
1437	7.469	6
1438	7.527	6
1439	7.492	6
1440	7.498	6
1441	7.525	6
1442	7.489	6
1443	7.534	6
1444	7.476	6
1445	7.515	6
1446	7.49	6
1447	7.528	6
1448	7.466	6
1449	7.486	6
1450	7.497	6
1451	7.493	6
1452	7.531	6
1453	7.473	6
1454	7.491	6
1455	7.57	6
1456	7.524	6
1457	7.503	6
1458	7.475	6
1459	7.472	6
1460	7.483	6
1461	7.554	6
1462	7.523	6
1463	7.476	6
1464	7.547	6
1465	7.423	6
1466	7.492	6
1467	7.508	6
1468	7.474	6
1469	7.508	6
1470	7.48	6
1471	7.526	6
1472	7.495	6
1473	7.48	6
1474	7.467	6
1475	7.475	6
1476	7.575	6
1477	7.489	6
1478	7.524	6
1479	7.524	6
1480	7.501	6
1481	7.508	6
1482	7.518	6
1483	7.535	6
1484	7.55	6
1485	7.551	6
1486	7.489	6
1487	7.578	6
1488	7.553	6
1489	7.575	6
1490	7.56	6
1491	7.519	6
1492	7.533	6
1493	7.51	6
1494	7.541	6
1495	7.446	6
1496	7.528	6
1497	7.486	6
1498	7.573	6
1499	7.611	6
1500	7.501	6
1501	7.539	7
1502	7.556	7
1503	7.505	7
1504	7.485	7
1505	7.556	7
1506	7.518	7
1507	7.511	7
1508	7.497	7
1509	7.579	7
1510	7.507	7
1511	7.521	7
1512	7.462	7
1513	7.452	7
1514	7.498	7
1515	7.56	7
1516	7.548	7
1517	7.518	7
1518	7.525	7
1519	7.515	7
1520	7.502	7
1521	7.481	7
1522	7.552	7
1523	7.537	7
1524	7.531	7
1525	7.522	7
1526	7.506	7
1527	7.457	7
1528	7.485	7
1529	7.575	7
1530	7.51	7
1531	7.469	7
1532	7.579	7
1533	7.547	7
1534	7.54	7
1535	7.51	7
1536	7.555	7
1537	7.548	7
1538	7.557	7
1539	7.52	7
1540	7.519	7
1541	7.513	7
1542	7.497	7
1543	7.555	7
1544	7.547	7
1545	7.55	7
1546	7.504	7
1547	7.484	7
1548	7.456	7
1549	7.56	7
1550	7.555	7
1551	7.57	7
1552	7.495	7
1553	7.561	7
1554	7.511	7
1555	7.524	7
1556	7.529	7
1557	7.571	7
1558	7.526	7
1559	7.535	7
1560	7.534	7
1561	7.502	7
1562	7.525	7
1563	7.565	7
1564	7.516	7
1565	7.5	7
1566	7.478	7
1567	7.562	7
1568	7.573	7
1569	7.58	7
1570	7.466	7
1571	7.577	7
1572	7.544	7
1573	7.512	7
1574	7.428	7
1575	7.547	7
1576	7.591	7
1577	7.538	7
1578	7.552	7
1579	7.532	7
1580	7.551	7
1581	7.521	7
1582	7.533	7
1583	7.509	7
1584	7.478	7
1585	7.57	7
1586	7.535	7
1587	7.485	7
1588	7.44	7
1589	7.508	7
1590	7.496	7
1591	7.525	7
1592	7.501	7
1593	7.47	7
1594	7.494	7
1595	7.515	7
1596	7.491	7
1597	7.521	7
1598	7.583	7
1599	7.494	7
1600	7.555	7
1601	7.562	7
1602	7.459	7
1603	7.513	7
1604	7.508	7
1605	7.531	7
1606	7.505	7
1607	7.484	7
1608	7.569	7
1609	7.516	7
1610	7.488	7
1611	7.526	7
1612	7.537	7
1613	7.547	7
1614	7.525	7
1615	7.516	7
1616	7.53	7
1617	7.483	7
1618	7.535	7
1619	7.532	7
1620	7.503	7
1621	7.57	7
1622	7.513	7
1623	7.54	7
1624	7.499	7
1625	7.565	7
1626	7.58	7
1627	7.525	7
1628	7.543	7
1629	7.528	7
1630	7.523	7
1631	7.565	7
1632	7.536	7
1633	7.543	7
1634	7.569	7
1635	7.488	7
1636	7.546	7
1637	7.571	7
1638	7.511	7
1639	7.515	7
1640	7.548	7
1641	7.489	7
1642	7.538	7
1643	7.502	7
1644	7.527	7
1645	7.598	7
1646	7.583	7
1647	7.534	7
1648	7.543	7
1649	7.53	7
1650	7.51	7
1651	7.539	7
1652	7.493	7
1653	7.556	7
1654	7.551	7
1655	7.548	7
1656	7.561	7
1657	7.51	7
1658	7.521	7
1659	7.533	7
1660	7.565	7
1661	7.481	7
1662	7.536	7
1663	7.446	7
1664	7.488	7
1665	7.502	7
1666	7.542	7
